coil_id	coil_type	point_index	x_m	y_m	z_m
PF_upper	PF	165	0.054479	-0.106921	0.150000
PF_upper	PF	166	0.057810	-0.105157	0.150000
PF_upper	PF	167	0.061085	-0.103289	0.150000
PF_upper	PF	168	0.064299	-0.101319	0.150000
PF_upper	PF	169	0.067450	-0.099250	0.150000
PF_upper	PF	170	0.070534	-0.097082	0.150000
PF_upper	PF	171	0.073549	-0.094819	0.150000
PF_upper	PF	172	0.076491	-0.092462	0.150000
PF_upper	PF	173	0.079357	-0.090013	0.150000
PF_upper	PF	174	0.082146	-0.087476	0.150000
PF_upper	PF	175	0.084853	-0.084853	0.150000
PF_upper	PF	176	0.087476	-0.082146	0.150000
PF_upper	PF	177	0.090013	-0.079357	0.150000
PF_upper	PF	178	0.092462	-0.076491	0.150000
PF_upper	PF	179	0.094819	-0.073549	0.150000
PF_upper	PF	180	0.097082	-0.070534	0.150000
PF_upper	PF	181	0.099250	-0.067450	0.150000
PF_upper	PF	182	0.101319	-0.064299	0.150000
PF_upper	PF	183	0.103289	-0.061085	0.150000
PF_upper	PF	184	0.105157	-0.057810	0.150000
PF_upper	PF	185	0.106921	-0.054479	0.150000
PF_upper	PF	186	0.108579	-0.051094	0.150000
PF_upper	PF	187	0.110131	-0.047658	0.150000
PF_upper	PF	188	0.111573	-0.044175	0.150000
PF_upper	PF	189	0.112906	-0.040649	0.150000
PF_upper	PF	190	0.114127	-0.037082	0.150000
PF_upper	PF	191	0.115235	-0.033479	0.150000
PF_upper	PF	192	0.116230	-0.029843	0.150000
PF_upper	PF	193	0.117110	-0.026177	0.150000
PF_upper	PF	194	0.117874	-0.022486	0.150000
PF_upper	PF	195	0.118523	-0.018772	0.150000
PF_upper	PF	196	0.119054	-0.015040	0.150000
PF_upper	PF	197	0.119467	-0.011293	0.150000
PF_upper	PF	198	0.119763	-0.007535	0.150000
PF_upper	PF	199	0.119941	-0.003769	0.150000
PF_upper	PF	200	0.120000	-0.000000	0.150000
PF_lower	PF	0	0.120000	0.000000	-0.150000
PF_lower	PF	1	0.119941	0.003769	-0.150000
PF_lower	PF	2	0.119763	0.007535	-0.150000
PF_lower	PF	3	0.119467	0.011293	-0.150000
PF_lower	PF	4	0.119054	0.015040	-0.150000
PF_lower	PF	5	0.118523	0.018772	-0.150000
PF_lower	PF	6	0.117874	0.022486	-0.150000
PF_lower	PF	7	0.117110	0.026177	-0.150000
PF_lower	PF	8	0.116230	0.029843	-0.150000
PF_lower	PF	9	0.115235	0.033479	-0.150000
PF_lower	PF	10	0.114127	0.037082	-0.150000
PF_lower	PF	11	0.112906	0.040649	-0.150000
PF_lower	PF	12	0.111573	0.044175	-0.150000
PF_lower	PF	13	0.110131	0.047658	-0.150000
PF_lower	PF	14	0.108579	0.051094	-0.150000
PF_lower	PF	15	0.106921	0.054479	-0.150000
PF_lower	PF	16	0.105157	0.057810	-0.150000
PF_lower	PF	17	0.103289	0.061085	-0.150000
PF_lower	PF	18	0.101319	0.064299	-0.150000
PF_lower	PF	19	0.099250	0.067450	-0.150000
PF_lower	PF	20	0.097082	0.070534	-0.150000
PF_lower	PF	21	0.094819	0.073549	-0.150000
PF_lower	PF	22	0.092462	0.076491	-0.150000
PF_lower	PF	23	0.090013	0.079357	-0.150000
PF_lower	PF	24	0.087476	0.082146	-0.150000
PF_lower	PF	25	0.084853	0.084853	-0.150000
PF_lower	PF	26	0.082146	0.087476	-0.150000
PF_lower	PF	27	0.079357	0.090013	-0.150000
PF_lower	PF	28	0.076491	0.092462	-0.150000
PF_lower	PF	29	0.073549	0.094819	-0.150000
PF_lower	PF	30	0.070534	0.097082	-0.150000
PF_lower	PF	31	0.067450	0.099250	-0.150000
PF_lower	PF	32	0.064299	0.101319	-0.150000
PF_lower	PF	33	0.061085	0.103289	-0.150000
PF_lower	PF	34	0.057810	0.105157	-0.150000
PF_lower	PF	35	0.054479	0.106921	-0.150000
PF_lower	PF	36	0.051094	0.108579	-0.150000
PF_lower	PF	37	0.047658	0.110131	-0.150000
PF_lower	PF	38	0.044175	0.111573	-0.150000
PF_lower	PF	39	0.040649	0.112906	-0.150000
PF_lower	PF	40	0.037082	0.114127	-0.150000
PF_lower	PF	41	0.033479	0.115235	-0.150000
PF_lower	PF	42	0.029843	0.116230	-0.150000
PF_lower	PF	43	0.026177	0.117110	-0.150000
PF_lower	PF	44	0.022486	0.117874	-0.150000
PF_lower	PF	45	0.018772	0.118523	-0.150000
PF_lower	PF	46	0.015040	0.119054	-0.150000
PF_lower	PF	47	0.011293	0.119467	-0.150000
PF_lower	PF	48	0.007535	0.119763	-0.150000
PF_lower	PF	49	0.003769	0.119941	-0.150000
PF_lower	PF	50	-0.000000	0.120000	-0.150000
PF_lower	PF	51	-0.003769	0.119941	-0.150000
PF_lower	PF	52	-0.007535	0.119763	-0.150000
PF_lower	PF	53	-0.011293	0.119467	-0.150000
PF_lower	PF	54	-0.015040	0.119054	-0.150000
PF_lower	PF	55	-0.018772	0.118523	-0.150000
PF_lower	PF	56	-0.022486	0.117874	-0.150000
PF_lower	PF	57	-0.026177	0.117110	-0.150000
PF_lower	PF	58	-0.029843	0.116230	-0.150000
PF_lower	PF	59	-0.033479	0.115235	-0.150000
PF_lower	PF	60	-0.037082	0.114127	-0.150000
PF_lower	PF	61	-0.040649	0.112906	-0.150000
PF_lower	PF	62	-0.044175	0.111573	-0.150000
PF_lower	PF	63	-0.047658	0.110131	-0.150000
PF_lower	PF	64	-0.051094	0.108579	-0.150000
PF_lower	PF	65	-0.054479	0.106921	-0.150000
PF_lower	PF	66	-0.057810	0.105157	-0.150000
PF_lower	PF	67	-0.061085	0.103289	-0.150000
PF_lower	PF	68	-0.064299	0.101319	-0.150000
PF_lower	PF	69	-0.067450	0.099250	-0.150000
PF_lower	PF	70	-0.070534	0.097082	-0.150000
PF_lower	PF	71	-0.073549	0.094819	-0.150000
PF_lower	PF	72	-0.076491	0.092462	-0.150000
PF_lower	PF	73	-0.079357	0.090013	-0.150000
PF_lower	PF	74	-0.082146	0.087476	-0.150000
PF_lower	PF	75	-0.084853	0.084853	-0.150000
PF_lower	PF	76	-0.087476	0.082146	-0.150000
PF_lower	PF	77	-0.090013	0.079357	-0.150000
PF_lower	PF	78	-0.092462	0.076491	-0.150000
PF_lower	PF	79	-0.094819	0.073549	-0.150000
PF_lower	PF	80	-0.097082	0.070534	-0.150000
PF_lower	PF	81	-0.099250	0.067450	-0.150000
PF_lower	PF	82	-0.101319	0.064299	-0.150000
PF_lower	PF	83	-0.103289	0.061085	-0.150000
PF_lower	PF	84	-0.105157	0.057810	-0.150000
PF_lower	PF	85	-0.106921	0.054479	-0.150000
PF_lower	PF	86	-0.108579	0.051094	-0.150000
PF_lower	PF	87	-0.110131	0.047658	-0.150000
PF_lower	PF	88	-0.111573	0.044175	-0.150000
PF_lower	PF	89	-0.112906	0.040649	-0.150000
PF_lower	PF	90	-0.114127	0.037082	-0.150000
PF_lower	PF	91	-0.115235	0.033479	-0.150000
PF_lower	PF	92	-0.116230	0.029843	-0.150000
PF_lower	PF	93	-0.117110	0.026177	-0.150000
PF_lower	PF	94	-0.117874	0.022486	-0.150000
PF_lower	PF	95	-0.118523	0.018772	-0.150000
PF_lower	PF	96	-0.119054	0.015040	-0.150000
PF_lower	PF	97	-0.119467	0.011293	-0.150000
PF_lower	PF	98	-0.119763	0.007535	-0.150000
PF_lower	PF	99	-0.119941	0.003769	-0.150000
PF_lower	PF	100	-0.120000	-0.000000	-0.150000
PF_lower	PF	101	-0.119941	-0.003769	-0.150000
PF_lower	PF	102	-0.119763	-0.007535	-0.150000
PF_lower	PF	103	-0.119467	-0.011293	-0.150000
PF_lower	PF	104	-0.119054	-0.015040	-0.150000
PF_lower	PF	105	-0.118523	-0.018772	-0.150000
PF_lower	PF	106	-0.117874	-0.022486	-0.150000
PF_lower	PF	107	-0.117110	-0.026177	-0.150000
PF_lower	PF	108	-0.116230	-0.029843	-0.150000
PF_lower	PF	109	-0.115235	-0.033479	-0.150000
PF_lower	PF	110	-0.114127	-0.037082	-0.150000
PF_lower	PF	111	-0.112906	-0.040649	-0.150000
PF_lower	PF	112	-0.111573	-0.044175	-0.150000
PF_lower	PF	113	-0.110131	-0.047658	-0.150000
PF_lower	PF	114	-0.108579	-0.051094	-0.150000
PF_lower	PF	115	-0.106921	-0.054479	-0.150000
PF_lower	PF	116	-0.105157	-0.057810	-0.150000
PF_lower	PF	117	-0.103289	-0.061085	-0.150000
PF_lower	PF	118	-0.101319	-0.064299	-0.150000
PF_lower	PF	119	-0.099250	-0.067450	-0.150000
PF_lower	PF	120	-0.097082	-0.070534	-0.150000
PF_lower	PF	121	-0.094819	-0.073549	-0.150000
PF_lower	PF	122	-0.092462	-0.076491	-0.150000
PF_lower	PF	123	-0.090013	-0.079357	-0.150000
PF_lower	PF	124	-0.087476	-0.082146	-0.150000
PF_lower	PF	125	-0.084853	-0.084853	-0.150000
PF_lower	PF	126	-0.082146	-0.087476	-0.150000
PF_lower	PF	127	-0.079357	-0.090013	-0.150000
PF_lower	PF	128	-0.076491	-0.092462	-0.150000
PF_lower	PF	129	-0.073549	-0.094819	-0.150000
PF_lower	PF	130	-0.070534	-0.097082	-0.150000
PF_lower	PF	131	-0.067450	-0.099250	-0.150000
PF_lower	PF	132	-0.064299	-0.101319	-0.150000
PF_lower	PF	133	-0.061085	-0.103289	-0.150000
PF_lower	PF	134	-0.057810	-0.105157	-0.150000
PF_lower	PF	135	-0.054479	-0.106921	-0.150000
PF_lower	PF	136	-0.051094	-0.108579	-0.150000
PF_lower	PF	137	-0.047658	-0.110131	-0.150000
PF_lower	PF	138	-0.044175	-0.111573	-0.150000
PF_lower	PF	139	-0.040649	-0.112906	-0.150000
PF_lower	PF	140	-0.037082	-0.114127	-0.150000
PF_lower	PF	141	-0.033479	-0.115235	-0.150000
PF_lower	PF	142	-0.029843	-0.116230	-0.150000
PF_lower	PF	143	-0.026177	-0.117110	-0.150000
PF_lower	PF	144	-0.022486	-0.117874	-0.150000
PF_lower	PF	145	-0.018772	-0.118523	-0.150000
PF_lower	PF	146	-0.015040	-0.119054	-0.150000
PF_lower	PF	147	-0.011293	-0.119467	-0.150000
PF_lower	PF	148	-0.007535	-0.119763	-0.150000
PF_lower	PF	149	-0.003769	-0.119941	-0.150000
PF_lower	PF	150	-0.000000	-0.120000	-0.150000
PF_lower	PF	151	0.003769	-0.119941	-0.150000
PF_lower	PF	152	0.007535	-0.119763	-0.150000
PF_lower	PF	153	0.011293	-0.119467	-0.150000
PF_lower	PF	154	0.015040	-0.119054	-0.150000
PF_lower	PF	155	0.018772	-0.118523	-0.150000
PF_lower	PF	156	0.022486	-0.117874	-0.150000
PF_lower	PF	157	0.026177	-0.117110	-0.150000
PF_lower	PF	158	0.029843	-0.116230	-0.150000
PF_lower	PF	159	0.033479	-0.115235	-0.150000
PF_lower	PF	160	0.037082	-0.114127	-0.150000
PF_lower	PF	161	0.040649	-0.112906	-0.150000
PF_lower	PF	162	0.044175	-0.111573	-0.150000
PF_lower	PF	163	0.047658	-0.110131	-0.150000
PF_lower	PF	164	0.051094	-0.108579	-0.150000
PF_lower	PF	165	0.054479	-0.106921	-0.150000
PF_lower	PF	166	0.057810	-0.105157	-0.150000
PF_lower	PF	167	0.061085	-0.103289	-0.150000
PF_lower	PF	168	0.064299	-0.101319	-0.150000
PF_lower	PF	169	0.067450	-0.099250	-0.150000
PF_lower	PF	170	0.070534	-0.097082	-0.150000
PF_lower	PF	171	0.073549	-0.094819	-0.150000
PF_lower	PF	172	0.076491	-0.092462	-0.150000
PF_lower	PF	173	0.079357	-0.090013	-0.150000
PF_lower	PF	174	0.082146	-0.087476	-0.150000
PF_lower	PF	175	0.084853	-0.084853	-0.150000
PF_lower	PF	176	0.087476	-0.082146	-0.150000
PF_lower	PF	177	0.090013	-0.079357	-0.150000
PF_lower	PF	178	0.092462	-0.076491	-0.150000
PF_lower	PF	179	0.094819	-0.073549	-0.150000
PF_lower	PF	180	0.097082	-0.070534	-0.150000
PF_lower	PF	181	0.099250	-0.067450	-0.150000
PF_lower	PF	182	0.101319	-0.064299	-0.150000
PF_lower	PF	183	0.103289	-0.061085	-0.150000
PF_lower	PF	184	0.105157	-0.057810	-0.150000
PF_lower	PF	185	0.106921	-0.054479	-0.150000
PF_lower	PF	186	0.108579	-0.051094	-0.150000
PF_lower	PF	187	0.110131	-0.047658	-0.150000
PF_lower	PF	188	0.111573	-0.044175	-0.150000
PF_lower	PF	189	0.112906	-0.040649	-0.150000
PF_lower	PF	190	0.114127	-0.037082	-0.150000
PF_lower	PF	191	0.115235	-0.033479	-0.150000
PF_lower	PF	192	0.116230	-0.029843	-0.150000
PF_lower	PF	193	0.117110	-0.026177	-0.150000
PF_lower	PF	194	0.117874	-0.022486	-0.150000
PF_lower	PF	195	0.118523	-0.018772	-0.150000
PF_lower	PF	196	0.119054	-0.015040	-0.150000
PF_lower	PF	197	0.119467	-0.011293	-0.150000
PF_lower	PF	198	0.119763	-0.007535	-0.150000
PF_lower	PF	199	0.119941	-0.003769	-0.150000
PF_lower	PF	200	0.120000	-0.000000	-0.150000
